#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD0E8F
#Date Time: 2021-07-28 10:56:13.425
#Sample rate: 16000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 100 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Noise
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 4.5 V
#Negative Supply: ON
#Voltage: -4.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.25596508620689656,0.7303773252921503,2.3871568008693016
-0.25590258620689654,0.7303773252921503,2.3871568008693016
-0.2558400862068966,0.7303773252921503,2.3871568008693016
-0.25577758620689656,0.7303773252921503,2.3871568008693016
-0.25571508620689654,0.7303773252921503,2.3871568008693016
-0.25565258620689657,0.7303773252921503,2.3871568008693016
-0.25559008620689655,0.7303773252921503,2.3871568008693016
-0.2555275862068966,0.7303773252921503,2.3871568008693016
-0.25546508620689656,0.7303773252921503,2.3871568008693016
-0.25540258620689654,0.7303773252921503,2.3871568008693016
-0.2553400862068966,0.7303773252921503,2.3871568008693016
-0.25527758620689656,0.7303773252921503,2.3871568008693016
-0.25521508620689654,0.7303773252921503,2.3871568008693016
-0.25515258620689657,0.7303773252921503,2.3871568008693016
-0.25509008620689655,0.7303773252921503,2.3871568008693016
-0.2550275862068966,0.7303773252921503,2.3871568008693016
-0.25496508620689656,0.7303773252921503,2.3871568008693016
-0.25490258620689654,0.7303773252921503,2.3871568008693016
-0.2548400862068966,0.7303773252921503,2.3871568008693016
-0.25477758620689656,0.7303773252921503,2.3871568008693016
-0.25471508620689653,0.7303773252921503,2.3871568008693016
-0.25465258620689657,0.7303773252921503,2.3871568008693016
-0.25459008620689655,0.7303773252921503,2.3871568008693016
-0.2545275862068966,0.7303773252921503,2.3871568008693016
-0.25446508620689656,0.7303773252921503,2.3871568008693016
-0.25440258620689654,0.7303773252921503,2.3871568008693016
-0.2543400862068966,0.7303773252921503,2.3871568008693016
-0.25427758620689656,0.7303773252921503,2.3871568008693016
-0.25421508620689653,0.7303773252921503,2.3871568008693016
-0.25415258620689657,0.7303773252921503,2.3871568008693016
-0.25409008620689655,0.7303773252921503,2.3871568008693016
-0.2540275862068966,0.7303773252921503,2.3871568008693016
-0.25396508620689656,0.7303773252921503,2.3871568008693016
-0.25390258620689654,0.7303773252921503,2.3871568008693016
-0.2538400862068966,0.7303773252921503,2.3871568008693016
-0.25377758620689655,0.7303773252921503,2.3871568008693016
-0.25371508620689653,0.7303773252921503,2.3871568008693016
-0.25365258620689657,0.7303773252921503,2.3871568008693016
-0.25359008620689655,0.7303773252921503,2.3871568008693016
-0.2535275862068966,0.7303773252921503,2.3871568008693016
-0.25346508620689656,0.7303773252921503,2.3871568008693016
-0.25340258620689654,0.7303773252921503,2.3908825660553354
-0.2533400862068966,0.7303773252921503,2.3871568008693034
-0.25327758620689655,0.7303773252921503,2.390882566055337
-0.25321508620689653,0.7303773252921503,2.3908825660553354
-0.25315258620689657,0.7303773252921503,2.3871568008693016
-0.25309008620689655,0.7303773252921503,2.390882566055337
-0.2530275862068966,0.7303773252921503,2.3871568008693034
-0.25296508620689656,0.7303773252921503,2.3871568008693016
-0.25290258620689654,0.7303773252921519,2.3871568008693034
-0.2528400862068966,0.7340884423030271,2.3908825660553354
-0.25277758620689655,0.7340884423030287,2.390882566055337
-0.25271508620689653,0.7303773252921519,2.390882566055337
-0.25265258620689657,0.7340884423030287,2.390882566055337
-0.25259008620689655,0.7303773252921503,2.390882566055337
-0.2525275862068966,0.7303773252921503,2.390882566055337
-0.25246508620689656,0.7303773252921503,2.3871568008693016
-0.25240258620689654,0.7303773252921503,2.390882566055337
-0.2523400862068966,0.7303773252921503,2.390882566055337
-0.25227758620689655,0.7303773252921503,2.3871568008693016
-0.25221508620689653,0.7303773252921503,2.390882566055337
-0.25215258620689657,0.7303773252921503,2.390882566055337
-0.25209008620689655,0.7303773252921503,2.390882566055337
-0.2520275862068966,0.7303773252921503,2.3871568008693034
-0.25196508620689656,0.7303773252921503,2.3871568008693016
-0.25190258620689654,0.7303773252921503,2.3908825660553354
-0.2518400862068966,0.7303773252921503,2.3871568008693034
-0.25177758620689655,0.7303773252921503,2.390882566055337
-0.25171508620689653,0.7303773252921503,2.390882566055337
-0.25165258620689657,0.7303773252921503,2.390882566055337
-0.25159008620689655,0.7303773252921503,2.390882566055337
-0.2515275862068966,0.7303773252921503,2.390882566055337
-0.25146508620689656,0.7303773252921503,2.390882566055337
-0.25140258620689654,0.7303773252921503,2.3908825660553354
-0.2513400862068966,0.7303773252921503,2.3871568008693034
-0.25127758620689655,0.7303773252921503,2.390882566055337
-0.25121508620689653,0.7340884423030287,2.390882566055337
-0.25115258620689657,0.7340884423030287,2.390882566055337
-0.25109008620689655,0.7303773252921503,2.390882566055337
-0.2510275862068966,0.7303773252921503,2.390882566055337
-0.25096508620689656,0.7303773252921503,2.390882566055337
-0.25090258620689654,0.7303773252921503,2.390882566055337
-0.2508400862068966,0.7303773252921503,2.390882566055337
-0.25077758620689655,0.7303773252921503,2.390882566055337
-0.25071508620689653,0.7303773252921503,2.390882566055337
-0.25065258620689657,0.7303773252921503,2.390882566055337
